State,County,Region,RDistance
Tennessee ,Washington  ,South,-0.979814386987645
Tennessee ,Wayne ,South,0.968728492991576
Tennessee ,Weakley ,South,0.720278399637788
Tennessee ,White ,South,0.247690709158121
Tennessee ,Williamson ,South,0.051847399781848
Tennessee ,Wilson ,South,-0.053854977283911
Texas ,Anderson ,South,0.723028699913871
Texas ,Andrews ,South,0.322420474692904
Texas ,Angelina ,South,0.647067198392654
Texas ,Aransas ,South,-2.51487098443798
Texas ,Archer ,South,-0.63259772647719
Texas ,Armstrong ,South,-0.469269445098049
Texas ,Atascosa ,South,-0.03030182023438
Texas ,Austin ,South,-0.616028889638876
Texas ,Bailey ,South,-1.01333827655746
Texas ,Bandera ,South,-1.63173724977991
Texas ,Bastrop ,South,-1.03699938254664
Texas ,Baylor ,South,-0.552130881069227
Texas ,Bee ,South,-0.62406290425418
Texas ,Bell ,South,0.034461707392342
Texas ,Bexar ,South,-0.325852444013479
Texas ,Blanco ,South,-2.02427501400638
Texas ,Borden ,South,-1.14010739757204
Texas ,Bosque ,South,-0.475067455599161
Texas ,Bowie ,South,0.141605105147158
Texas ,Brazoria ,South,-0.880630535669328
Texas ,Brazos ,South,-0.844020502973834
Texas ,Brewster ,South,-3.15877863989064
Texas ,Briscoe ,South,-1.88669571988453
Texas ,Brooks ,South,-1.29432040321954
Texas ,Brown ,South,0.049853619469413
Texas ,Burleson ,South,-0.338061814049048
Texas ,Burnet ,South,-1.2462535125956
Texas ,Caldwell ,South,-0.594197210320667
Texas ,Calhoun ,South,-1.47596834838887
Texas ,Callahan ,South,0.094003918234983
Texas ,Cameron ,South,-1.60878908999775
Texas ,Camp ,South,-0.363015026982361
Texas ,Carson ,South,-0.542943468236245
Texas ,Cass ,South,0.189562021194964
Texas ,Castro ,South,0.317522770942142
Texas ,Chambers ,South,-2.28795962295992
Texas ,Cherokee ,South,0.668825094255537
Texas ,Childress ,South,0.128264334348313
Texas ,Clay ,South,-0.529048471860638
Texas ,Cochran ,South,-0.444998323839121
Texas ,Coke ,South,-0.467727575239581
Texas ,Coleman ,South,-0.828299313860456
Texas ,Collin ,South,-0.032132041403815
Texas ,Collingsworth ,South,-0.021052494978587
Texas ,Colorado  ,South,-1.31599576490494
Texas ,Comal ,South,-0.869252661888283
Texas ,Comanche ,South,0.028839310977669
Texas ,Concho ,South,-0.641091186761818
Texas ,Cooke ,South,0.344479262692458
Texas ,Coryell ,South,-0.330633430316435
Texas ,Cottle ,South,-0.603439018444291
Texas ,Crane ,South,0.188753573331845
Texas ,Crockett ,South,-1.30332827651397
Texas ,Crosby ,South,-1.7738776483628
Texas ,Culberson ,South,-2.5430935865235
Texas ,Dallam ,South,-0.516583734409192
Texas ,Dallas ,South,0.18610467103848
Texas ,Dawson ,South,0.114023964727803
Texas ,Deaf Smith ,South,0.907915816030223
Texas ,Delta ,South,-0.736524920677574
Texas ,Denton ,South,0.038769508537546
Texas ,DeWitt ,South,-1.0564792715109
Texas ,Dickens ,South,-0.591054011140944
Texas ,Dimmit ,South,-0.21796370478128
Texas ,Donley ,South,-0.622761335069481
Texas ,Duval ,South,-0.32247299745134
Texas ,Eastland ,South,0.360400179938503
Texas ,Ector ,South,1.36955649556724
Texas ,Edwards ,South,-2.18217462401158
Texas ,El Paso ,South,0.658907415466938
Texas ,Ellis ,South,0.051806495768628
Texas ,Erath ,South,0.016038157669042
Texas ,Falls ,South,0.143861868995292
Texas ,Fannin ,South,0.223420597822295
Texas ,Fayette ,South,-0.734137552894399
Texas ,Fisher ,South,-0.430657090031965
Texas ,Floyd ,South,-0.861193192208472
Texas ,Foard ,South,-1.05793123670421
Texas ,Fort Bend ,South,-0.297870707791204
Texas ,Franklin ,South,-0.794153152718864
Texas ,Freestone ,South,-0.339296631829805
Texas ,Frio ,South,-0.257106526734413
Texas ,Gaines ,South,0.987157042844991
Texas ,Galveston ,South,-1.75521666780888
Texas ,Garza ,South,-0.475182384811346
Texas ,Gillespie ,South,-0.756084919637688
Texas ,Glasscock ,South,-1.061308077471
Texas ,Goliad ,South,-0.993673430750037
Texas ,Gonzales ,South,-1.09252062862635
Texas ,Gray ,South,0.42685144118551
Texas ,Grayson ,South,-1.01608686389476
Texas ,Gregg ,South,0.373823355455708
Texas ,Grimes ,South,-0.209033414837915
Texas ,Guadalupe ,South,-1.09515554979415
Texas ,Hale ,South,-0.581242458914705
Texas ,Hall ,South,-0.855584125046582
Texas ,Hamilton ,South,-0.207894633857976
Texas ,Hansford ,South,-0.08509399068573
Texas ,Hardeman ,South,-1.1197875035151
Texas ,Hardin ,South,-0.356559206024618
Texas ,Harris ,South,-0.443351248013984
Texas ,Harrison ,South,-0.046345454063825
Texas ,Hartley ,South,-0.241546958583134
Texas ,Haskell ,South,0.160365611610669
Texas ,Hays ,South,-0.746404172277003
Texas ,Hemphill ,South,-0.336201060158603
Texas ,Henderson ,South,-0.860314609142433
Texas ,Hidalgo ,South,-1.35641330042317
Texas ,Hill ,South,-0.272798768778911
Texas ,Hockley ,South,0.069832016731644
Texas ,Hood ,South,0.416343018173262
Texas ,Hopkins ,South,0.478801850015708
Texas ,Houston ,South,0.156674682844686
Texas ,Howard ,South,0.371556989993352
Texas ,Hudspeth ,South,-1.96502034476788
Texas ,Hunt ,South,-0.219291537817278
Texas ,Hutchinson ,South,-0.31304245554309
Texas ,Irion ,South,-0.282599209261433
Texas ,Jack ,South,-0.281340260515221
Texas ,Jackson ,South,-0.890292849877884
Texas ,Jasper ,South,-0.331249255328016
Texas ,Jeff Davis ,South,-3.50861668843705
Texas ,Jefferson ,South,-1.51491405677394
Texas ,Jim Hogg ,South,-1.2470991692714
Texas ,Jim Wells ,South,0.013443448462024
Texas ,Johnson ,South,0.158572679944654
Texas ,Jones ,South,0.253175943070254
Texas ,Karnes ,South,-0.257625220043939
Texas ,Kaufman ,South,0.445792341120628
Texas ,Kendall ,South,-1.42584176605211
Texas ,Kenedy ,South,-3.73481029416211
Texas ,Kent ,South,-0.98003901928715
Texas ,Kerr ,South,-0.997678452429584
Texas ,Kimble ,South,-2.50555207221475
Texas ,King ,South,-1.51744559254081
Texas ,Kinney ,South,-1.73952467688043
Texas ,Kleberg ,South,-1.63396891939117
Texas ,Knox ,South,-0.302615363535256
Texas ,La Salle ,South,-1.01313815309025
Texas ,Lamar ,South,0.574215700754594
Texas ,Lamb ,South,0.165397262498454
Texas ,Lampasas ,South,-0.771360307689527
Texas ,Lavaca ,South,-0.023406627702766
Texas ,Lee ,South,-1.85383452883036
Texas ,Leon ,South,-0.016883108809693
Texas ,Liberty ,South,-0.131286734272881
Texas ,Limestone ,South,0.417775073827624
Texas ,Lipscomb ,South,0.360409999080452
Texas ,Live Oak ,South,-1.28058915676315
Texas ,Llano ,South,-0.906454900888539
Texas ,Loving ,South,-2.01612493534271
Texas ,Lubbock ,South,-0.285264966242434
Texas ,Lynn ,South,-1.15570702410263
Texas ,Madison ,South,0.074970583524695
Texas ,Marion ,South,-0.852924999128652
Texas ,Martin ,South,-0.425658636529972
Texas ,Mason ,South,-1.09991890939201
Texas ,Matagorda ,South,-1.20566002428711
Texas ,Maverick ,South,0.795611052972429
Texas ,McCulloch ,South,-0.299524957228251
Texas ,McLennan ,South,0.245743171143208
Texas ,McMullen ,South,-3.01315847941635
Texas ,Medina ,South,-0.339937744377925
Texas ,Menard ,South,-1.15807905718811
Texas ,Midland ,South,-0.369298340906775
Texas ,Milam ,South,-0.509724025890166
Texas ,Mills ,South,-0.531655711055513
Texas ,Mitchell ,South,-0.516967333572204
Texas ,Montague ,South,0.622392526434701
Texas ,Montgomery ,South,-0.351689548465391
Texas ,Moore ,South,0.315566780267467
Texas ,Morris ,South,-0.999308737183799
Texas ,Motley ,South,-0.901102078608045
Texas ,Nacogdoches ,South,-0.138636645717276
Texas ,Navarro ,South,0.012911909381132
Texas ,Newton ,South,0.554548850214853
Texas ,Nolan ,South,0.152584027288205
Texas ,Nueces ,South,-1.31148829880836
Texas ,Ochiltree ,South,0.550358984516112
Texas ,Oldham ,South,-0.732999421963809
Texas ,Orange ,South,0.550937042830253
Texas ,Palo Pinto ,South,-0.700120891266341
Texas ,Panola ,South,0.154618796255783
Texas ,Parker ,South,0.509600970813858
Texas ,Parmer ,South,0.208839452256426
Texas ,Pecos ,South,-0.77873715347047
Texas ,Polk ,South,0.183668163845594
Texas ,Potter ,South,0.613214283245566
Texas ,Presidio ,South,-1.2944053495545
Texas ,Rains ,South,-1.30650924194374
Texas ,Randall ,South,-0.359816387443856
Texas ,Reagan ,South,-0.193558244070861
Texas ,Real ,South,-1.87553885073302
Texas ,Red River ,South,-0.07819783812448
Texas ,Reeves ,South,-1.34686137096015
Texas ,Refugio ,South,-1.99156097928357
Texas ,Roberts ,South,-0.462963514414848
Texas ,Robertson ,South,-0.478518614922719
Texas ,Rockwall ,South,0.762016451365939
Texas ,Runnels ,South,0.294079116347616
Texas ,Rusk ,South,-0.041693720221679
Texas ,Sabine ,South,-0.387292429813612
Texas ,San Augustine ,South,-0.054230839770328
Texas ,San Jacinto ,South,0.039566200614185
Texas ,San Patricio ,South,-0.871693019472782
Texas ,San Saba ,South,-1.81770038962077
Texas ,Schleicher ,South,-0.477525325142065
Texas ,Scurry ,South,0.223536115544614
Texas ,Shackelford ,South,-0.582492146417392
Texas ,Shelby ,South,-0.042239855230469
Texas ,Sherman ,South,-0.097942104604798
Texas ,Smith ,South,-0.010521959426326
Texas ,Somervell ,South,-1.5595311983984
Texas ,Starr ,South,-1.52339681594453
Texas ,Stephens ,South,-0.118015105956118
Texas ,Sterling ,South,-0.723459520687593
Texas ,Stonewall ,South,-0.707573296750932
Texas ,Sutton ,South,-0.92731309570672
Texas ,Swisher ,South,-0.651750727357803
Texas ,Tarrant ,South,-0.152752684607977
Texas ,Taylor ,South,-0.042567054224641
Texas ,Terrell ,South,-2.18123471879085
Texas ,Terry ,South,0.372544931908971
Texas ,Throckmorton ,South,-1.83015977131037
Texas ,Titus ,South,0.196493754524972
Texas ,Tom Green ,South,-0.543991275540329
Texas ,Travis ,South,-1.18876170893529
Texas ,Trinity ,South,0.087731936233179
Texas ,Tyler ,South,-0.35302582582018
Texas ,Upshur ,South,0.083114817485619
Texas ,Upton ,South,-0.189623541464082
Texas ,Uvalde ,South,-1.50677921383285
Texas ,Val Verde ,South,-0.557842742584982
Texas ,Van Zandt ,South,-1.04567918203973
Texas ,Victoria ,South,-0.106384821009361
Texas ,Walker ,South,0.197266163580692
Texas ,Waller ,South,-1.17680453362402
Texas ,Ward ,South,-0.093185449044422
Texas ,Washington  ,South,-0.230870874096098
Texas ,Webb ,South,0.015257726613968
Texas ,Wharton ,South,-0.007586790298877
Texas ,Wheeler ,South,-0.066158818451117
Texas ,Wichita ,South,0.418018342538268
Texas ,Wilbarger ,South,-0.858223182302056
Texas ,Willacy ,South,-1.02633926420514
Texas ,Williamson ,South,-0.865768005023596
Texas ,Wilson ,South,-0.499005675913227
Texas ,Winkler ,South,0.54702443126327
Texas ,Wise ,South,0.033802931544174
Texas ,Wood ,South,-0.011904203466799
Texas ,Yoakum ,South,0.250594226330314
Texas ,Young ,South,-0.483314143399342
Texas ,Zapata ,South,-1.57369893105237
Texas ,Zavala ,South,0.081450084909588
Utah ,Beaver ,West,0.436454064518658
Utah ,Box Elder ,West,-0.290364562660324
Utah ,Cache ,West,-0.458625771030217
Utah ,Carbon ,West,1.45078565261453
Utah ,Daggett ,West,-0.213738132270345
Utah ,Davis ,West,-0.016033900138127
Utah ,Duchesne ,West,0.562294273911365
Utah ,Emery ,West,0.718680962686834
Utah ,Garfield ,West,-1.03652816699148
Utah ,Grand ,West,-0.975945371844348
Utah ,Iron ,West,0.612904196453969
Utah ,Juab ,West,0.022557825487004
Utah ,Kane ,West,-0.23725411000261
Utah ,Millard ,West,0.146359564675989
Utah ,Morgan ,West,-0.274751962192205
Utah ,Piute ,West,0.236697440600772
Utah ,Rich ,West,-0.335128917394247
Utah ,Salt Lake ,West,0.185548313876983
Utah ,San Juan ,West,-0.23707387924909
Utah ,Sanpete ,West,1.4039215023875
Utah ,Sevier ,West,1.16070629299452
Utah ,Summit ,West,-0.132169299017456
Utah ,Tooele ,West,0.768076616842608
Utah ,Uintah ,West,0.254211588986678
Utah ,Utah  ,West,0.085688135038467
Utah ,Wasatch ,West,-0.013966905547079
Utah ,Washington  ,West,-0.469334473157291
Utah ,Wayne ,West,-0.450548464134205
Utah ,Weber ,West,0.948902530913093
Vermont ,Addison ,Northeast,-1.71666044239573
Vermont ,Bennington ,Northeast,-0.482590299931007
Vermont ,Caledonia ,Northeast,0.201069385865271
Vermont ,Chittenden ,Northeast,-0.993728416614782
Vermont ,Essex ,Northeast,-0.666593412494738
Vermont ,Franklin ,Northeast,-0.442501267225512
Vermont ,Grand Isle ,Northeast,-1.02598513439227
Vermont ,Lamoille ,Northeast,-0.569605416451371
Vermont ,Orange ,Northeast,-0.261408372112435
Vermont ,Orleans ,Northeast,-0.312903167565238
Vermont ,Rutland ,Northeast,-0.947359914375184
Vermont ,Washington  ,Northeast,-0.65524200943168
Vermont ,Windham ,Northeast,-0.84168873215443
Vermont ,Windsor ,Northeast,-1.38430288900092
Virginia ,Accomack ,South,-2.40621629250833
Virginia ,Albemarle ,South,-1.37891824633852
Virginia ,Alexandria City ,South,-0.593041629039894
Virginia ,Alleghany ,South,-0.003053578679551
Virginia ,Amelia ,South,-0.205639445005801
Virginia ,Amherst ,South,-0.632674571094416
Virginia ,Appomattox ,South,-0.946095537565673
Virginia ,Arlington ,South,-0.470149586495821
Virginia ,Augusta ,South,-1.28299611482206
Virginia ,Bath ,South,-0.937134598769725
Virginia ,Bedford  ,South,-0.4499031916613
Virginia ,Bland ,South,-0.191670691633776
Virginia ,Botetourt ,South,-1.17491478387309
Virginia ,Bristol City ,South,0.148049219878304
Virginia ,Brunswick ,South,0.530601358836747
Virginia ,Buchanan ,South,0.114108055180774
Virginia ,Buckingham ,South,-0.794378110421043
Virginia ,Buena Vista City ,South,0.549506391569077
Virginia ,Campbell ,South,0.748153546137582
Virginia ,Caroline ,South,0.05616197249041
Virginia ,Carroll ,South,-0.044963125851582
Virginia ,Charles City  ,South,-1.25328198763856
Virginia ,Charlotte ,South,-0.223055831842592
Virginia ,Charlottesville City ,South,-1.06551252759885
Virginia ,Chesapeake City ,South,0.047796661165598
Virginia ,Chesterfield ,South,-0.261180648031193
Virginia ,Clarke ,South,-1.58050999848173
Virginia ,Colonial Heights City ,South,0.277408647267821
Virginia ,Covington City ,South,0.635410101403711
Virginia ,Craig ,South,-0.607684015935295
Virginia ,Culpeper ,South,-0.754702287569466
Virginia ,Cumberland ,South,-0.470438569947372
Virginia ,Danville City ,South,0.507603544106465
Virginia ,Dickenson ,South,-0.085784903073102
Virginia ,Dinwiddie ,South,0.167262742810218
Virginia ,Emporia City ,South,0.496132498812891
Virginia ,Essex ,South,-0.276916844822356
Virginia ,Fairfax  ,South,-1.07656091852856
Virginia ,Fairfax City ,South,-1.22758963305681
Virginia ,Falls Church City ,South,0.351093315201789
Virginia ,Fauquier ,South,-1.50177719751919
Virginia ,Floyd ,South,-0.760537836545754
Virginia ,Fluvanna ,South,-0.858227215976015
Virginia ,Franklin  ,South,-0.279511221345731
Virginia ,Franklin City ,South,0.276387961019409
Virginia ,Frederick ,South,-0.44454902334864
Virginia ,Fredericksburg City ,South,-0.183307434192576
Virginia ,Galax City ,South,1.22653506355981
Virginia ,Giles ,South,-0.5196188715862
Virginia ,Gloucester ,South,-1.07786892664434
Virginia ,Goochland ,South,-0.078398668058545
Virginia ,Grayson ,South,-0.759676275707131
Virginia ,Greene ,South,-0.605365827918895
Virginia ,Greensville ,South,0.350158144220289
Virginia ,Halifax ,South,-0.800188376714477
Virginia ,Hampton City ,South,-0.119751812138419
Virginia ,Hanover ,South,0.119476736367158
Virginia ,Harrisonburg City ,South,-0.262243909615576
Virginia ,Henrico ,South,-0.236014619671503
Virginia ,Henry ,South,1.13513574379539
Virginia ,Highland  ,South,-2.5235652043556
Virginia ,Hopewell City ,South,0.565551775646573
Virginia ,Isle of Wight ,South,-0.240977377046882
Virginia ,James City  ,South,-1.3865395247073
Virginia ,King and Queen ,South,-0.608237320860366
Virginia ,King George ,South,-0.846071892679657
Virginia ,King William ,South,-0.601871790530715
Virginia ,Lancaster ,South,-1.04784184790322
Virginia ,Lee ,South,0.627040404421895
Virginia ,Lexington City ,South,0.40481813174692
Virginia ,Loudoun ,South,-0.554688550330242
Virginia ,Louisa ,South,-0.584990418444686
Virginia ,Lunenburg ,South,-0.323094638569771
Virginia ,Lynchburg City ,South,0.398165724845022
Virginia ,Madison ,South,-1.16826892126716
Virginia ,Manassas City ,South,-0.038748210216679
Virginia ,Manassas Park City ,South,1.61872204276668
Virginia ,Martinsville City ,South,1.33539747001131
Virginia ,Mathews ,South,-0.972606238385265
Virginia ,Mecklenburg ,South,-0.988048374172052
Virginia ,Middlesex ,South,-0.440270677681572
Virginia ,Montgomery ,South,-1.16136513455585
Virginia ,Nelson ,South,-1.03928520495699
Virginia ,New Kent ,South,-0.541118511733334
Virginia ,Newport News City ,South,0.027770714677822
Virginia ,Norfolk City ,South,-0.241253711127356
Virginia ,Northampton ,South,-2.74420748967679
Virginia ,Northumberland ,South,-0.715660682480695
Virginia ,Norton City ,South,0.989937211514425
Virginia ,Nottoway ,South,-0.191691113962479
Virginia ,Orange ,South,-0.16546060121274
Virginia ,Page ,South,-0.739613635546335
Virginia ,Patrick ,South,-0.319324100842023
Virginia ,Petersburg City ,South,1.16867669143748
Virginia ,Pittsylvania ,South,0.158090849125141
Virginia ,Poquoson City ,South,-0.324590728052473
Virginia ,Portsmouth City ,South,0.059991979045037
Virginia ,Powhatan ,South,-0.807492990981205
Virginia ,Prince Edward ,South,-1.69775452506299
Virginia ,Prince George ,South,-0.003662230392187
Virginia ,Prince William ,South,-0.720361951001805
Virginia ,Pulaski ,South,-0.744947793629789
Virginia ,Radford City ,South,-1.9733157766231
Virginia ,Rappahannock ,South,-1.06611519543151
Virginia ,Richmond  ,South,-0.676173930379275
Virginia ,Richmond City ,South,-0.554978808449819
Virginia ,Roanoke  ,South,-0.474942163724929
Virginia ,Roanoke City ,South,0.033556538574712
Virginia ,Rockbridge ,South,-1.11106458578167
Virginia ,Rockingham ,South,-1.72598936304152
Virginia ,Russell ,South,0.497984564604803
Virginia ,Salem City ,South,0.084618771096428
Virginia ,Scott ,South,1.03307313209567
Virginia ,Shenandoah ,South,-1.07631636612125
Virginia ,Smyth ,South,0.385292316822565
Virginia ,Southampton ,South,0.219612638046993
Virginia ,Spotsylvania ,South,0.443126223615106
Virginia ,Stafford ,South,0.275909323852997
Virginia ,Staunton City ,South,-0.534889889456747
Virginia ,Suffolk City ,South,-0.262304992803368
Virginia ,Surry ,South,-1.16751174659363
Virginia ,Sussex ,South,-0.839420894376402
Virginia ,Tazewell ,South,-0.005951024390715
Virginia ,Virginia Beach City ,South,-0.93709113855511
Virginia ,Warren ,South,-0.529689947256706
Virginia ,Washington  ,South,0.291160061665706
Virginia ,Waynesboro City ,South,-0.257244002515314
Virginia ,Westmoreland ,South,-0.830463358029398
Virginia ,Williamsburg City ,South,-1.23928701346479
Virginia ,Winchester City ,South,0.700841689197146
Virginia ,Wise ,South,0.430277682850936
Virginia ,Wythe ,South,-0.136934152919198
Virginia ,York ,South,-0.722217039043075
Washington ,Adams ,West,-0.164332192057805
Washington ,Asotin ,West,0.475145123772683
Washington ,Benton ,West,0.89366046932764
Washington ,Chelan ,West,-0.653520297255571
Washington ,Clallam ,West,-1.13704585764668
Washington ,Clark ,West,0.487029220536722
Washington ,Columbia ,West,0.10985930020558
Washington ,Cowlitz ,West,0.631479932280214
Washington ,Douglas ,West,-0.167517329302546
Washington ,Ferry ,West,-0.16783371297306
Washington ,Franklin ,West,0.981457525930124
Washington ,Garfield ,West,0.161168152015006
Washington ,Grant ,West,-0.170537231753205
Washington ,Grays Harbor ,West,-0.856006692289479
Washington ,Island ,West,-0.441397685025244
Washington ,Jefferson ,West,-1.00362488262004
Washington ,King ,West,-0.484252814637416
Washington ,Kitsap ,West,-0.239905953049257
Washington ,Kittitas ,West,-0.865301149101068
Washington ,Klickitat ,West,-0.642537043267915
Washington ,Lewis ,West,0.295968241182972
Washington ,Lincoln ,West,-0.641875679928701
Washington ,Mason ,West,0.182964537743967
Washington ,Okanogan ,West,-0.671694799038392
Washington ,Pacific ,West,-0.728931972909383
Washington ,Pend Oreille ,West,-0.25756791011695
Washington ,Pierce ,West,0.011978451226866
Washington ,San Juan ,West,-1.36561380387758
Washington ,Skagit ,West,-1.07244359103424
Washington ,Skamania ,West,-0.202131328654058
Washington ,Snohomish ,West,0.059361861201358
Washington ,Spokane ,West,0.432802715280941
Washington ,Stevens ,West,-0.087654582233024
Washington ,Thurston ,West,-0.420745787840059
Washington ,Wahkiakum ,West,-0.579583221579553
Washington ,Walla Walla ,West,-0.453922909954968
Washington ,Whatcom ,West,-0.3345218246194
Washington ,Whitman ,West,0.151417289653917
Washington ,Yakima ,West,-0.160194948546643
West Virginia ,Barbour ,South,-0.175479744228501
West Virginia ,Berkeley ,South,0.029659905343773
West Virginia ,Boone ,South,1.93324961580668
West Virginia ,Braxton ,South,0.358105713888229
West Virginia ,Brooke ,South,0.836290242867473
West Virginia ,Cabell ,South,-0.060985555718092
West Virginia ,Calhoun ,South,1.26551923732005
West Virginia ,Clay ,South,1.64902325949058
West Virginia ,Doddridge ,South,0.648288836534913
West Virginia ,Fayette ,South,-0.838607900410845
West Virginia ,Gilmer ,South,0.603382907284019
West Virginia ,Grant ,South,-0.979269822263996
West Virginia ,Greenbrier ,South,0.09249093977677
West Virginia ,Hampshire ,South,-0.22142117010053
West Virginia ,Hancock ,South,0.97957790086644
West Virginia ,Hardy ,South,-1.26804897001341
West Virginia ,Harrison ,South,0.80127542886646
West Virginia ,Jackson ,South,0.881502320318521
West Virginia ,Jefferson ,South,-1.38050539564155
West Virginia ,Kanawha ,South,-0.430721594219186
West Virginia ,Lewis ,South,-0.51175185267839
West Virginia ,Lincoln ,South,1.7156903128542
West Virginia ,Logan ,South,1.5533365180146
West Virginia ,Marion ,South,-0.436640103602159
West Virginia ,Marshall ,South,1.07313791478582
West Virginia ,Mason ,South,-0.729260380491964
West Virginia ,McDowell ,South,1.89685670332271
West Virginia ,Mercer ,South,0.173008247711546
West Virginia ,Mineral ,South,-0.177374390047145
West Virginia ,Mingo ,South,1.70739631970159
West Virginia ,Monongalia ,South,-1.10989036629472
West Virginia ,Monroe ,South,0.077784976561398
West Virginia ,Morgan ,South,-0.173992683616909
West Virginia ,Nicholas ,South,0.12619637464933
West Virginia ,Ohio  ,South,0.282150001694643
West Virginia ,Pendleton ,South,-1.33669832655245
West Virginia ,Pleasants ,South,-0.161150026624411
West Virginia ,Pocahontas ,South,-1.67956812395316
West Virginia ,Preston ,South,-1.38924036004147
West Virginia ,Putnam ,South,0.047485392341395
West Virginia ,Raleigh ,South,0.330545471890643
West Virginia ,Randolph ,South,-0.907966805231088
West Virginia ,Ritchie ,South,-1.12878620274712
West Virginia ,Roane ,South,1.44030284318571
West Virginia ,Summers ,South,-0.967941208468527
West Virginia ,Taylor ,South,-0.46656486659863
West Virginia ,Tucker ,South,-1.90982549595193
West Virginia ,Tyler ,South,1.19308480916963
West Virginia ,Upshur ,South,0.953196724591558
West Virginia ,Wayne ,South,0.212581320787381
West Virginia ,Webster ,South,1.02117282725319
West Virginia ,Wetzel ,South,-0.508822185558918
West Virginia ,Wirt ,South,1.89239425765444
West Virginia ,Wood ,South,0.149259392164977
West Virginia ,Wyoming  ,South,1.59605230255723
Wisconsin ,Adams ,Midwest,-0.560401293557564
Wisconsin ,Ashland ,Midwest,-1.71192217262365
Wisconsin ,Barron ,Midwest,-0.268795543511941
Wisconsin ,Bayfield ,Midwest,-2.02535536876401
Wisconsin ,Brown ,Midwest,-0.499245602300801
Wisconsin ,Buffalo ,Midwest,-0.508362088934845
Wisconsin ,Burnett ,Midwest,-1.56118537083358
Wisconsin ,Calumet ,Midwest,-0.380546223551736
Wisconsin ,Chippewa ,Midwest,-0.673557189348251
Wisconsin ,Clark ,Midwest,-0.360321924445796
Wisconsin ,Columbia ,Midwest,-1.13908810000746
Wisconsin ,Crawford ,Midwest,-1.02986127806096
Wisconsin ,Dane ,Midwest,-1.40004248118185
Wisconsin ,Dodge ,Midwest,-1.19386696718127
Wisconsin ,Door ,Midwest,-1.87815819793538
Wisconsin ,Douglas ,Midwest,-1.78419013342393
Wisconsin ,Dunn ,Midwest,-0.747953707156654
Wisconsin ,Eau Claire ,Midwest,-0.428137022361095
Wisconsin ,Florence ,Midwest,-2.68435966000059
Wisconsin ,Fond du Lac ,Midwest,-0.586778256139948
Wisconsin ,Forest ,Midwest,-1.57355522302706
Wisconsin ,Grant ,Midwest,-1.08139446714593
Wisconsin ,Green ,Midwest,-0.321778252607904
Wisconsin ,Green Lake ,Midwest,-1.2131880973661
Wisconsin ,Iowa  ,Midwest,-1.56059895009022
Wisconsin ,Iron ,Midwest,-1.19123214147937
Wisconsin ,Jackson ,Midwest,-0.535840850064245
Wisconsin ,Jefferson ,Midwest,-1.00906783596599
Wisconsin ,Juneau ,Midwest,-0.758805298417089
Wisconsin ,Kenosha ,Midwest,0.040128219000286
Wisconsin ,Kewaunee ,Midwest,-1.05025736555724
Wisconsin ,La Crosse ,Midwest,-0.628789216916443
Wisconsin ,Lafayette ,Midwest,-0.5315686190879
Wisconsin ,Langlade ,Midwest,-0.498682502326544
Wisconsin ,Lincoln ,Midwest,-0.593525235389765
Wisconsin ,Manitowoc ,Midwest,-1.36463788111836
Wisconsin ,Marathon ,Midwest,-0.690578750431737
Wisconsin ,Marinette ,Midwest,-1.41132351496955
Wisconsin ,Marquette ,Midwest,-0.61070449828964
Wisconsin ,Menominee ,Midwest,-0.18305771382293
Wisconsin ,Milwaukee ,Midwest,-0.637256752723033
Wisconsin ,Monroe ,Midwest,-0.64181574109814
Wisconsin ,Oconto ,Midwest,-0.572789441488059
Wisconsin ,Oneida ,Midwest,-1.00297719964785
Wisconsin ,Outagamie ,Midwest,-0.276684604446548
Wisconsin ,Ozaukee ,Midwest,-1.38617158450595
Wisconsin ,Pepin ,Midwest,-0.142461154261927
Wisconsin ,Pierce ,Midwest,-0.067873099320332
Wisconsin ,Polk ,Midwest,-1.15574936949251
Wisconsin ,Portage ,Midwest,-0.876468177457691
Wisconsin ,Price ,Midwest,-0.80185366864549
Wisconsin ,Racine ,Midwest,-0.654420700270368
Wisconsin ,Richland ,Midwest,-0.973844882539709
Wisconsin ,Rock ,Midwest,-0.442084626078734
Wisconsin ,Rusk ,Midwest,-0.540204793920126
Wisconsin ,Sauk ,Midwest,-1.19090453489453
Wisconsin ,Sawyer ,Midwest,-0.983089036346956
Wisconsin ,Shawano ,Midwest,-0.187517602740473
Wisconsin ,Sheboygan ,Midwest,-0.6363026554112
Wisconsin ,St. Croix ,Midwest,-0.280342238009262
Wisconsin ,Taylor ,Midwest,-0.141257326353866
Wisconsin ,Trempealeau ,Midwest,-0.57803834102801
Wisconsin ,Vernon ,Midwest,-1.20679545568787
Wisconsin ,Vilas ,Midwest,-1.48051603210852
Wisconsin ,Walworth ,Midwest,-0.367995349623509
Wisconsin ,Washburn ,Midwest,-0.830870608573034
Wisconsin ,Washington  ,Midwest,-0.267553491897938
Wisconsin ,Waukesha ,Midwest,-0.410112325080408
Wisconsin ,Waupaca ,Midwest,-0.132114369043569
Wisconsin ,Waushara ,Midwest,-0.413747325621424
Wisconsin ,Winnebago ,Midwest,-0.407325217728074
Wisconsin ,Wood ,Midwest,0.138373206380028
Wyoming ,Albany ,West,-0.468767158954956
Wyoming ,Big Horn ,West,0.783623592879532
