eBird_count,eBird_code,State,County,PerCapitaIncome,Population,Region,Subregion,logcheck,logGDP,logpop,RDistance,RDistance_Deviation
10478,US-NE-055,Nebraska,Douglas,29180,524697,Midwest,West North Central,9.257033099968165,10.281238822076777,13.17057623210557,0.1401953376572573,0.6288559366993955
651,US-NE-057,Nebraska,Dundy,28502,1994,Midwest,West North Central,6.478509642208569,10.257729539233157,7.597897950521784,-0.5632156226185402,-0.6575026260429389
316,US-NE-059,Nebraska,Fillmore,25460,5818,Midwest,West North Central,5.755742213586912,10.144863872111397,8.668711839055147,0.3348300586892408,0.9847930121016483
250,US-NE-061,Nebraska,Franklin,26095,3181,Midwest,West North Central,5.521460917862246,10.169499004077514,8.064950891749143,0.24223102374938227,0.815453083918186
746,US-NE-063,Nebraska,Frontier,25262,2568,Midwest,West North Central,6.61472560020376,10.13705656933392,7.850882664809852,-0.6219513556436252,-0.764915244530063
276,US-NE-065,Nebraska,Furnas,22068,4920,Midwest,West North Central,5.62040086571715,10.001883874392322,8.501063809486354,0.2445795581136998,0.8197479520110147
746,US-NE-067,Nebraska,Gage,24555,22055,Midwest,West North Central,6.61472560020376,10.108670778473344,10.00129461253904,0.3192805044451127,0.9563568583048435
1486,US-NE-069,Nebraska,Garden,26715,1966,Midwest,West North Central,7.303843225277705,10.192980484391871,7.583756300707112,-1.1834642236296042,-1.7917785244831699
391,US-NE-071,Nebraska,Garfield,22092,1947,Midwest,West North Central,5.968707559985366,10.002970831021079,7.5740450053721995,-0.41027383114690696,-0.37781124480038647
295,US-NE-073,Nebraska,Gosper,23266,2005,Midwest,West North Central,5.68697535633982,10.054748346376712,7.60339933974067,-0.16559608101821768,0.06964171906466667
285,US-NE-075,Nebraska,Grant,19968,614,Midwest,West North Central,5.652489180268651,9.901886271169154,6.419994928147142,-0.820598542103913,-1.128190091950231
138,US-NE-077,Nebraska,Greeley,23833,2507,Midwest,West North Central,4.927253685157205,10.078826453902199,7.826842098158293,0.47223899120745255,1.2360787709598573
3619,US-NE-079,Nebraska,Hall,23380,59431,Midwest,West North Central,8.193953023563742,10.05963623502606,10.992571254737735,-0.288424650650978,-0.1549802888644451
537,US-NE-081,Nebraska,Hamilton,26715,9090,Midwest,West North Central,6.285998094508865,10.192980484391871,9.114930187171524,0.2174322455433673,0.7701024674331262
634,US-NE-083,Nebraska,Harlan,25322,3445,Midwest,West North Central,6.452048954437226,10.139428862080198,8.144679183447758,-0.3708984314137476,-0.30580371937273
321,US-NE-085,Nebraska,Hayes,23749,1142,Midwest,West North Central,5.771441123130016,10.075295703313177,7.040536390215956,-0.4766324221015658,-0.4991641188764068
893,US-NE-087,Nebraska,Hitchcock,23554,2884,Midwest,West North Central,6.794586580876499,10.067050936401493,7.96693349840484,-0.7397616876383271,-0.9803601805621696
452,US-NE-089,Nebraska,Holt,24120,10435,Midwest,West North Central,6.113682179832232,10.090796650841122,9.252920819511301,0.3114600594640956,0.942055266584063
219,US-NE-091,Nebraska,Hooker,20737,703,Midwest,West North Central,5.389071729816501,9.93967482329784,6.555356891810665,-0.5398231598870674,-0.6147238005232701
254,US-NE-093,Nebraska,Howard,26770,6308,Midwest,West North Central,5.537334267018537,10.195037136514399,8.74957394808293,0.551885631396305,1.3817320851482189
365,US-NE-095,Nebraska,Jefferson,24777,7563,Midwest,West North Central,5.8998973535824915,10.117671082478827,8.93102321585603,0.3332429388808271,0.9818905762981878
337,US-NE-097,Nebraska,Johnson,19435,5182,Midwest,West North Central,5.820082930352362,9.874830843286324,8.552946361122055,0.03952335540888639,0.4447526546824918
825,US-NE-099,Nebraska,Kearney,27796,6518,Midwest,West North Central,6.715383386334681,10.232647404434218,8.782322859397507,-0.18247962937883141,0.03876603155101982
3253,US-NE-101,Nebraska,Keith,25097,8247,Midwest,West North Central,8.087332926473351,10.130503596064212,9.017604776833355,-1.0508720940799998,-1.5493014650817925
279,US-NE-103,Nebraska,Keya Paha,25251,698,Midwest,West North Central,5.631211781821365,10.136621037879685,6.548219102762372,-0.5766109246484771,-0.6819992040603939
1022,US-NE-105,Nebraska,Kimball,24565,3779,Midwest,West North Central,6.92951677076365,10.109077944602749,8.237214703349489,-0.670803247778203,-0.8542528484377984
1106,US-NE-107,Nebraska,Knox,25214,8617,Midwest,West North Central,7.00850518208228,10.135154674791215,9.061492275239766,-0.3216889401868186,-0.21581215827573702
22476,US-NE-109,Nebraska,Lancaster,27141,289873,Midwest,West North Central,10.02020335223209,10.20880077869385,12.577198175008373,-0.5981568128780382,-0.7214011175664308
17610,US-NE-111,Nebraska,Lincoln,26188,36128,Midwest,West North Central,9.776222201490253,10.173056569560982,10.494823466949388,-1.3987748531508089,-2.185526543174049
276,US-NE-113,Nebraska,Logan,22799,787,Midwest,West North Central,5.62040086571715,10.034471954331547,6.668228248417403,-0.5815028297016185,-0.6909452460025947
784,US-NE-115,Nebraska,Loup,21499,581,Midwest,West North Central,6.664409020350408,9.975761701406148,6.364750756851911,-1.5195181586335487,-2.406335136831215
930,US-NE-119,Nebraska,Madison,24593,34995,Midwest,West North Central,6.835184586147301,10.110217128582082,10.46296047312364,0.3723038670115298,1.0533230136743292
224,US-NE-117,Nebraska,McPherson,25339,382,Midwest,West North Central,5.4116460518550396,10.140099989797301,5.945420608606575,-0.7219972223140352,-0.9478735214497178
412,US-NE-121,Nebraska,Merrick,24639,7802,Midwest,West North Central,6.021023349349527,10.112085832408303,8.962135390066601,0.26304887189367515,0.8535235984972893
812,US-NE-123,Nebraska,Morrill,22543,4958,Midwest,West North Central,6.699500340161678,10.023179875454133,8.508757712595136,-0.4541209084030846,-0.45799632360210707
256,US-NE-125,Nebraska,Nance,23684,3707,Midwest,West North Central,5.545177444479562,10.072554993651666,8.217978203150732,0.22295799074844075,0.7802076407407638
804,US-NE-127,Nebraska,Nemaha,25269,7207,Midwest,West North Central,6.6895992691789665,10.137333626983473,8.88280805492444,-0.19172590292082187,0.021856964425404045
715,US-NE-129,Nebraska,Nuckolls,22448,4462,Midwest,West North Central,6.5722825426940075,10.018956802342242,8.403352374992478,-0.4209440612840867,-0.39732436398466925
3925,US-NE-131,Nebraska,Otoe,25855,15727,Midwest,West North Central,8.275121630216509,10.160259284830321,9.663134259490725,-0.8469684331111629,-1.1764138715206516
321,US-NE-133,Nebraska,Pawnee,25426,2759,Midwest,West North Central,5.771441123130016,10.143527551510068,7.922623574217286,-0.010749889976305476,0.35281575956682265
555,US-NE-135,Nebraska,Perkins,27931,2949,Midwest,West North Central,6.318968113746434,10.237492462093485,7.989221408815276,-0.2816883044009621,-0.1426612361773678
594,US-NE-137,Nebraska,Phelps,26856,9186,Midwest,West North Central,6.386879319362645,10.198244538659871,9.12543586488574,0.16023796728311512,0.6655087750756793
340,US-NE-139,Nebraska,Pierce,24830,7211,Midwest,West North Central,5.8289456176102075,10.119807878502213,8.88336291691676,0.3608766086399829,1.0324254836598055
1270,US-NE-141,Nebraska,Platte,24219,32350,Midwest,West North Central,7.146772179452637,10.094892728063126,10.384369299929046,0.1332428364236692,0.6161415918862352
197,US-NE-143,Nebraska,Polk,27639,5342,Midwest,West North Central,5.2832037287379885,10.226983097777042,8.583355393669907,0.67250293935676,1.6023102615943543
715,US-NE-145,Nebraska,Red Willow,23320,11015,Midwest,West North Central,6.5722825426940075,10.057066640464429,9.307013259236443,0.011617335221417328,0.39371968811322405
625,US-NE-147,Nebraska,Richardson,23566,8289,Midwest,West North Central,6.437751649736401,10.067560274273285,9.022684613591526,-0.01704221670319406,0.3413087049119848
501,US-NE-149,Nebraska,Rock,24501,1436,Midwest,West North Central,6.2166061010848646,10.106469212026385,7.269616749608169,-0.6524874461500882,-0.820757936375897
359,US-NE-151,Nebraska,Saline,20407,14348,Midwest,West North Central,5.883322388488279,9.923633258229085,9.571365838652174,0.46572486435700283,1.2241661006631357
6191,US-NE-153,Nebraska,Sarpy,30189,162728,Midwest,West North Central,8.730851903519232,10.315232898601442,11.999835374282323,0.008735944406510206,0.38845036199139393
2701,US-NE-155,Nebraska,Saunders,30039,20800,Midwest,West North Central,7.901377353792616,10.310251816375912,9.94270826568941,-0.3659498645900498,-0.29675405755843237
4404,US-NE-157,Nebraska,Scotts Bluff,23220,36883,Midwest,West North Central,8.390268497842571,10.052769255251883,10.515506019264599,-0.6198798905814515,-0.761127065257019
2173,US-NE-159,Nebraska,Seward,28359,16824,Midwest,West North Central,7.6838639802564295,10.252699719093494,9.730561717382535,-0.36695488304102236,-0.29859197900568374
1099,US-NE-161,Nebraska,Sheridan,22551,5390,Midwest,West North Central,7.002155954403621,10.023534689845578,8.592300663903043,-0.6163678146669442,-0.754704377552727
279,US-NE-163,Nebraska,Sherman,24837,3129,Midwest,West North Central,5.631211781821365,10.120089755806916,8.048468743668883,0.12424140925680942,0.5996802860964426
1215,US-NE-165,Nebraska,Sioux,31517,1229,Midwest,West North Central,7.102499355774649,10.35828236177716,7.113956109566034,-1.1657540078074202,-1.7593910738213991
434,US-NE-167,Nebraska,Stanton,23131,6148,Midwest,West North Central,6.073044534100405,10.0489289881863,8.723882104658486,0.07723755614088632,0.5137222724285242
262,US-NE-169,Nebraska,Thayer,26965,5187,Midwest,West North Central,5.568344503761097,10.202295007771328,8.553910774351401,0.45194092216842374,1.1989587992931487
434,US-NE-171,Nebraska,Thomas,30116,734,Midwest,West North Central,6.073044534100405,10.312811870970013,6.598509028614515,-0.7405393754998554,-0.9817823725613183
158,US-NE-173,Nebraska,Thurston,17106,6915,Midwest,West North Central,5.062595033026967,9.747184558140727,8.841448244098858,0.5664802083774425,1.4084218300193074
179,US-NE-175,Nebraska,Valley,23227,4256,Midwest,West North Central,5.187385805840755,10.053070674075617,8.35608503102148,0.5087248307285526,1.3028020305297785
2476,US-NE-177,Nebraska,Washington,29328,20234,Midwest,West North Central,7.814399633804487,10.286297970079486,9.915119636765835,-0.34157723382096333,-0.25218275563547254
881,US-NE-179,Nebraska,Wayne,24448,9499,Midwest,West North Central,6.78105762593618,10.104303691966248,9.158941808890182,-0.15308043495791002,0.09252963151859928
259,US-NE-181,Nebraska,Webster,21423,3762,Midwest,West North Central,5.556828061699537,9.97222039021722,8.232706009860976,0.14731327750376558,0.6418728263808566
185,US-NE-183,Nebraska,Wheeler,25898,869,Midwest,West North Central,5.220355825078324,10.161921024628786,6.767343125265392,-0.16042036058153827,0.07910678668242543
746,US-NE-185,Nebraska,York,28207,13762,Midwest,West North Central,6.61472560020376,10.247325453073348,9.529666449762425,0.2259339283703347,0.7856498687671929
276,US-ND-001,North Dakota,Adams,31502,2328,Midwest,West North Central,5.62040086571715,10.35780631486168,7.752764808851328,0.17053176736402909,0.68433350005871
3677,US-ND-003,North Dakota,Barnes,31721,11085,Midwest,West North Central,8.209852481301272,10.364734201103053,9.313348122050412,-0.812224528046834,-1.1128761641111984
813,US-ND-005,North Dakota,Benson,18162,6721,Midwest,West North Central,6.70073110954781,9.807086778249774,8.812992231969966,-0.47907117583740216,-0.5036239751022509
3019,US-ND-007,North Dakota,Billings,37972,876,Midwest,West North Central,8.012680929706839,10.54460432500169,6.775366090936392,-1.8531091987442643,-3.0163877449570395
1983,US-ND-009,North Dakota,Bottineau,31969,6529,Midwest,West North Central,7.592366128519796,10.372521962240313,8.784009071186633,-0.65472934711708,-0.8248577992847426
1510,US-ND-011,North Dakota,Bowman,32045,3168,Midwest,West North Central,7.31986492980897,10.374896443938328,8.060855752934316,-0.822543518212778,-1.131746955310715
1477,US-ND-013,North Dakota,Burke,32908,2094,Midwest,West North Central,7.29776828253138,10.40147106828882,7.646831391430482,-0.9955119109957556,-1.4480618632457916
6905,US-ND-015,North Dakota,Burleigh,32876,83906,Midwest,West North Central,8.840001065843392,10.40049818726839,11.337452403605107,-0.26581339646742486,-0.11363009377798704
8590,US-ND-017,North Dakota,Cass,30529,154080,Midwest,West North Central,9.0583540149783,10.326432330524938,11.945227227031953,-0.1994136384902933,0.007798064242769703
128,US-ND-019,North Dakota,Cavalier,32028,3952,Midwest,West North Central,4.852030263919617,10.374365799192525,8.281977058867758,0.9399006880887204,2.091312286249351
438,US-ND-021,North Dakota,Dickey,24644,5264,Midwest,West North Central,6.082218910376446,10.112288742134462,8.568646473005153,0.04986030529210979,0.46365628960695926
712,US-ND-023,North Dakota,Divide,36303,2155,Midwest,West North Central,6.568077911411976,10.499655661466162,7.675546002537848,-0.41021963662253025,-0.3777121368899007
972,US-ND-025,North Dakota,Dunn,33788,3786,Midwest,West North Central,6.879355804460439,10.427860988847387,8.239065331769268,-0.39997365124682066,-0.3589748527614176
737,US-ND-027,North Dakota,Eddy,27323,2382,Midwest,West North Central,6.602587892189336,10.215484117319336,7.775695749915245,-0.5924951761184969,-0.7110474333959179
437,US-ND-029,North Dakota,Emmons,27690,3521,Midwest,West North Central,6.07993319509559,10.228826616165007,8.166500319155052,-0.044171831800835164,0.2916955844808343
569,US-ND-031,North Dakota,Foster,33063,3355,Midwest,West North Central,6.343880434126331,10.406170111359652,8.118207049405783,-0.11332948166204815,0.16522394826517603
865,US-ND-033,North Dakota,Golden Valley,26113,1698,Midwest,West North Central,6.762729506931879,10.170188553599166,7.437206366871292,-0.9013621293566375,-1.2758860163634584
13019,US-ND-035,North Dakota,Grand Forks,27026,67357,Midwest,West North Central,9.474165107897397,10.204554644598032,11.117762111107313,-0.9032902158521324,-1.279411992945079
628,US-ND-037,North Dakota,Grant,28129,2372,Midwest,West North Central,6.4425401664681985,10.244556351616321,7.771488760117616,-0.4641430408812648,-0.47632423809065916
132,US-ND-039,North Dakota,Griggs,27197,2370,Midwest,West North Central,4.882801922586371,10.210861952083599,7.7706452341291765,0.5742693586857359,1.4226661917955752
329,US-ND-041,North Dakota,Hettinger,27910,2539,Midwest,West North Central,5.796057750765372,10.236740326530368,7.839525581704678,0.0025674080039111966,0.3771696881475291
2958,US-ND-043,North Dakota,Kidder,28904,2429,Midwest,West North Central,7.992268643270745,10.271735272827476,7.795234929002173,-1.488609079022122,-2.3498103434031266
278,US-ND-045,North Dakota,LaMoure,31989,4136,Midwest,West North Central,5.627621113690637,10.373147372686288,8.327484416188264,0.4395184408223967,1.1762412612500917
160,US-ND-047,North Dakota,Logan,27887,1966,Midwest,West North Central,5.075173815233827,10.235915909400319,7.583756300707112,0.37680848724022303,1.061560810823253
1912,US-ND-049,North Dakota,McHenry,28331,5593,Midwest,West North Central,7.555905093611346,10.251711890471977,8.629271094821588,-0.7953137544719051,-1.0819506886506263
317,US-ND-051,North Dakota,McIntosh,25427,2791,Midwest,West North Central,5.75890177387728,10.14356688055654,7.934155233536322,0.0030748747196662337,0.37809771485166555
2701,US-ND-053,North Dakota,McKenzie,33078,7377,Midwest,West North Central,7.901377353792616,10.406623687817738,8.906122330884303,-0.7738313269476977,-1.042664828527803
1910,US-ND-055,North Dakota,McLean,30992,9163,Midwest,West North Central,7.554858521040676,10.341484385646778,9.122928914965213,-0.4937219759984477,-0.5304165377754262
1476,US-ND-057,North Dakota,Mercer,31767,8456,Midwest,West North Central,7.297091005160418,10.366183294098564,9.042631527550073,-0.34403047035902495,-0.2566690971987752
2221,US-ND-059,North Dakota,Morton,29389,27874,Midwest,West North Central,7.7057128238944275,10.288375733655462,10.235449633679455,-0.12999222736511543,0.1347520522834379
3472,US-ND-061,North Dakota,Mountrail,33803,8280,Midwest,West North Central,8.15248607578024,10.428304834928856,9.021598247379305,-0.8663398122127799,-1.211839164538154
507,US-ND-063,North Dakota,Nelson,30432,3101,Midwest,West North Central,6.2285110035911835,10.323249965345116,8.03947991910045,-0.1336964660659957,0.1279779480393832
494,US-ND-065,North Dakota,Oliver,32253,1840,Midwest,West North Central,6.202535517187923,10.381366341153338,7.517520850603031,-0.32299103995903117,-0.21819336540232737
475,US-ND-067,North Dakota,Pembina,27817,7327,Midwest,West North Central,6.163314804034641,10.23340262357356,8.899321434159964,0.23380849063137157,0.800050427138306
289,US-ND-069,North Dakota,Pierce,23491,4399,Midwest,West North Central,5.666426688112432,10.064372648053766,8.389132521348719,0.21139141594680586,0.7590553366426743
853,US-ND-071,North Dakota,Ramsey,28081,11473,Midwest,West North Central,6.748759547491679,10.242848470041249,9.347751727799142,0.056705107925214965,0.47617368125226983
1434,US-ND-073,North Dakota,Ransom,26137,5472,Midwest,West North Central,7.2682230211595655,10.171107213950854,8.607399459302387,-0.6753566467334606,-0.8625798493895337
447,US-ND-075,North Dakota,Renville,31178,2512,Midwest,West North Central,6.102558594613569,10.347467996872627,7.828834527588089,-0.12983770177139983,0.13503464003350787
803,US-ND-077,North Dakota,Richland,27713,16258,Midwest,West North Central,6.688354713946762,10.229656896161444,9.696340374306518,0.2368689968786163,0.8056473095296837
381,US-ND-079,North Dakota,Rolette,15502,14176,Midwest,West North Central,5.942799375126701,9.648724326841457,9.559305672844863,0.21193712269028372,0.7600532945675036
349,US-ND-081,North Dakota,Sargent,29950,3859,Midwest,West North Central,5.855071922202427,10.307284603543595,8.258163361537619,0.2069347762067351,0.7509052835237265
398,US-ND-083,North Dakota,Sheridan,29219,1313,Midwest,West North Central,5.986452005284438,10.282574461584227,7.180069874302796,-0.40979304444769865,-0.3769320090160354
301,US-ND-085,North Dakota,Sioux,15478,4258,Midwest,West North Central,5.707110264748875,9.647174939830405,8.356554845453426,-0.14040687931710172,0.11570632016808108
1058,US-ND-087,North Dakota,Slope,30586,738,Midwest,West North Central,6.964135612418245,10.32829766690807,6.6039438246004725,-1.358476211957598,-2.111830645479418
1530,US-ND-089,North Dakota,Stark,31412,25666,Midwest,West North Central,7.333023014386481,10.354945264494765,10.152922437804406,0.12056545208184048,0.5929579015227912
3420,US-ND-091,North Dakota,Steele,31455,1976,Midwest,West North Central,8.13739583005665,10.35631323200413,7.588829878307813,-1.6338356060020727,-2.6153924811121314
3809,US-ND-093,North Dakota,Stutsman,27351,21046,Midwest,West North Central,8.245121966478605,10.216508370253013,9.954465797300758,-0.6512178142063636,-0.8184361045953672
155,US-ND-095,North Dakota,Towner,33357,2285,Midwest,West North Central,5.043425116919247,10.415022924371359,7.734121303328305,0.5975331230029486,1.4652096608642584
1135,US-ND-097,North Dakota,Traill,27098,8125,Midwest,West North Central,7.034387929915503,10.207215203406376,9.002701007197938,-0.31077858954975707,-0.1958599201715673
614,US-ND-099,North Dakota,Walsh,29072,11102,Midwest,West North Central,6.419994928147142,10.277530790635952,9.314880551250107,0.2816338594798872,0.8875107827609668
6164,US-ND-101,North Dakota,Ward,28557,64008,Midwest,West North Central,8.726481196440007,10.259657368919415,11.066763354529959,-0.42492771534839835,-0.40460944739397725
440,US-ND-103,North Dakota,Wells,29301,4220,Midwest,West North Central,6.0867747269123065,10.285376924115587,8.347590407030058,0.07615961595862734,0.5117509958037909
3936,US-ND-105,North Dakota,Williams,38738,25024,Midwest,West North Central,8.277920258172143,10.564576309402185,10.127590643345037,-0.3237716522999866,-0.21962090552563832
565,US-SD-003,South Dakota,Aurora,23504,2722,Midwest,West North Central,6.336825731146441,10.064925898413659,7.909122183211411,-0.4584005685365802,-0.4658227263300238
798,US-SD-005,South Dakota,Beadle,24025,17663,Midwest,West North Central,6.682108597449809,10.086850233838494,9.779227335155444,0.1663206763116708,0.6766324926254951
459,US-SD-007,South Dakota,Bennett,16275,3431,Midwest,West North Central,6.129050210060545,9.69738546707677,8.14060704285845,-0.48201993214073907,-0.5090164954558585
388,US-SD-009,South Dakota,Bon Homme,20941,7048,Midwest,West North Central,5.961005339623274,9.949464238776152,8.860499167616016,0.1358312408166363,0.6208751208511913
4957,US-SD-011,South Dakota,Brookings,23105,32295,Midwest,West North Central,8.508555998020574,10.047804323304367,10.382667698466573,-0.7561357165426952,-1.0103040874348546
10151,US-SD-013,South Dakota,Brown,27138,36982,Midwest,West North Central,9.225327501784431,10.208690238705898,10.518186586766932,-1.0168408239392552,-1.4870669845025017
691,US-SD-015,South Dakota,Brule,21928,5286,Midwest,West North Central,6.53813982376767,9.995519637982621,8.572817095164234,-0.3382930133708618,-0.24617675724121219
347,US-SD-017,South Dakota,Buffalo,11405,1966,Midwest,West North Central,5.849324779946859,9.341807134718488,7.583756300707112,-0.8048087787688208,-1.0993146572231307
943,US-SD-019,South Dakota,Butte,21744,10197,Midwest,West North Central,6.849066282633458,9.987093136390925,9.229848838364227,-0.2549790623408845,-0.09381687041021038
201,US-SD-021,South Dakota,Campbell,24152,1435,Midwest,West North Central,5.303304908059076,10.092122471386675,7.268920128193722,-0.029970280222475873,0.31766658651055335
2855,US-SD-023,South Dakota,Charles Mix,19030,9176,Midwest,West North Central,7.956827122090111,9.853771960290196,9.124346658809207,-1.124939231963753,-1.6847512979891817
320,US-SD-025,South Dakota,Clark,27878,3635,Midwest,West North Central,5.768320995793772,10.235593126289832,8.19836438996762,0.1849588213402627,0.7107168882421945
2002,US-SD-027,South Dakota,Clay,20595,13953,Midwest,West North Central,7.601901959875166,9.93280360687018,9.543449817892206,-0.643750557537657,-0.8047804038763744
625,US-SD-029,South Dakota,Codington,25582,27439,Midwest,West North Central,6.437751649736401,10.149644258159338,10.219720638027066,0.5527563607309083,1.3833244261816295
138,US-SD-031,South Dakota,Corson,14262,4078,Midwest,West North Central,4.927253685157205,9.565353936588249,8.3133619511344,0.3022488710190397,0.9252103611184372
5523,US-SD-033,South Dakota,Custer,28356,8306,Midwest,West North Central,8.616676469901188,10.252593926974908,9.024733424190698,-1.3013521319570853,-2.007365327767242
546,US-SD-035,South Dakota,Davison,24597,19622,Midwest,West North Central,6.302618975744905,10.110379763264287,9.884406664723336,0.47018604615324006,1.2323244600399783
1130,US-SD-037,South Dakota,Day,23126,5669,Midwest,West North Central,7.029972911706386,10.048712804688908,8.642768014324304,-0.5925624783785306,-0.7111705119991463
436,US-SD-039,South Dakota,Deuel,27525,4362,Midwest,West North Central,6.077642243349034,10.22284996159088,8.380685946761574,0.05082001887207993,0.4654113600438638
170,US-SD-041,South Dakota,Dewey,15558,5419,Midwest,West North Central,5.135798437050262,9.652330254766719,8.597666575566114,0.3464327716483316,1.006011403637822
3101,US-SD-043,South Dakota,Douglas,28323,3000,Midwest,West North Central,8.03947991910045,10.251429474400627,8.006367567650246,-1.4272781686053282,-2.2376518098703353
575,US-SD-045,South Dakota,Edmunds,25775,4051,Midwest,West North Central,6.354370040797351,10.15716030888516,8.30671904320269,-0.21694980827468507,-0.02427110077423706
1214,US-SD-047,South Dakota,Fall River,23624,7001,Midwest,West North Central,7.101675971619444,10.07001842342376,8.853808274977197,-0.5265580700901065,-0.5904653473436718
285,US-SD-049,South Dakota,Faulk,23069,2370,Midwest,West North Central,5.652489180268651,10.046245003891086,7.7706452341291765,-0.07094158004167543,0.24274056839953845
684,US-SD-051,South Dakota,Grant,24554,7307,Midwest,West North Central,6.52795791762255,10.108630052740786,8.896588071791218,-0.10099109085143623,0.18778770624737884
491,US-SD-053,South Dakota,Gregory,23041,4247,Midwest,West North Central,6.19644412779452,10.045030516645731,8.353968130313271,-0.17296828633324132,0.05615984293700874
533,US-SD-055,South Dakota,Haakon,25754,1944,Midwest,West North Central,6.278521424165844,10.15634523383373,7.572502985020384,-0.5120887525644466,-0.5640046699483802
262,US-SD-057,South Dakota,Hamlin,25233,5925,Midwest,West North Central,5.568344503761097,10.135907940630547,8.686935966003333,0.4600109028457152,1.2137167279175887
403,US-SD-059,South Dakota,Hand,26027,3433,Midwest,West North Central,5.998936561946683,10.1668897397139,8.141189793457691,-0.04706815977365927,0.2863989421213072
325,US-SD-061,South Dakota,Hanson,23197,3377,Midwest,West North Central,5.783825182329737,10.05177823894827,8.124743020385568,0.005294159238927404,0.38215621806775674
1062,US-SD-063,South Dakota,Harding,22247,1330,Midwest,West North Central,6.967909201801884,10.009962447043133,7.1929342212158,-1.2816559778898438,-1.9713461044848037
4592,US-SD-065,South Dakota,Hughes,30284,17238,Midwest,West North Central,8.432070937999402,10.318374799223196,9.754871528207344,-0.7832837135457068,-1.0599508236648882
617,US-SD-067,South Dakota,Hutchinson,26110,7239,Midwest,West North Central,6.424869023905388,10.170073661693175,8.88723835429314,0.008891024237972351,0.38873396330040927
282,US-SD-069,South Dakota,Hyde,26195,1387,Midwest,West North Central,5.641907070938114,10.17332383184232,7.234898420314831,-0.22245823615579197,-0.03434460512983058
2520,US-SD-071,South Dakota,Jackson,20319,3116,Midwest,West North Central,7.832014180505469,9.919311687883013,8.044305406990638,-1.5126316184945967,-2.3937414179731293
165,US-SD-073,South Dakota,Jerauld,26590,2055,Midwest,West North Central,5.10594547390058,10.188290484237065,7.628031126930335,0.34117807856210913,0.9964019152622144
772,US-SD-075,South Dakota,Jones,23377,981,Midwest,West North Central,6.648984550024776,10.059507911994038,6.8885724595653635,-1.1781342404380575,-1.782031349780304
1571,US-SD-077,South Dakota,Kingsbury,27485,5142,Midwest,West North Central,7.359467638255621,10.22139568029476,8.545197387825835,-0.7278332553899779,-0.9585461318348943
867,US-SD-079,South Dakota,Lake,27015,11564,Midwest,West North Central,6.7650389767805414,10.204147546278167,9.355652103136237,0.020138802170910842,0.4093032695423631
3027,US-SD-081,South Dakota,Lawrence,27498,24305,Midwest,West North Central,8.01532730902172,10.22186855373718,10.098437369479555,-0.43698685647459456,-0.42666252919543024
2388,US-SD-083,South Dakota,Lincoln,34839,46693,Midwest,West North Central,7.778211474512493,10.458492727913868,10.7513495394883,0.17982463862082604,0.7013277824750032
1734,US-SD-085,South Dakota,Lyman,20586,3804,Midwest,West North Central,7.458186157340487,9.932366512086505,8.24380842366528,-1.1535056090949347,-1.7369918883473623
748,US-SD-091,South Dakota,Marshall,24205,4657,Midwest,West North Central,6.617402977974478,10.094314502373795,8.446126742982377,-0.37521498743514226,-0.31369759523372154
625,US-SD-087,South Dakota,McCook,26505,5605,Midwest,West North Central,6.437751649736401,10.185088673421907,8.63141433550626,-0.10326459029904386,0.1836300578071649
1672,US-SD-089,South Dakota,McPherson,22596,2432,Midwest,West North Central,7.421775793644647,10.025528178445153,7.796469243086058,-1.2795693327314392,-1.9675301647020822
2354,US-SD-093,South Dakota,Meade,25375,25914,Midwest,West North Central,7.763871287820222,10.141519716344089,10.162538642188757,-0.3124957483041924,-0.19900016391540917
152,US-SD-095,South Dakota,Mellette,15760,2072,Midwest,West North Central,5.0238805208462765,9.66523036341187,7.6362696033793735,0.01998982283081299,0.4090308244702371
287,US-SD-097,South Dakota,Miner,31288,2355,Midwest,West North Central,5.659482215759621,10.350989916435351,7.764296006450518,0.14425931870177816,0.636287917590612
9834,US-SD-099,South Dakota,Minnehaha,26380,173108,Midwest,West North Central,9.193601047971885,10.180361426271306,12.061670956156453,-0.3489703050039048,-0.2657027900935816
420,US-SD-101,South Dakota,Moody,27682,6460,Midwest,West North Central,6.040254711277414,10.228537661456647,8.773384596776648,0.25561911723574576,0.8399364793549392
356,US-SD-113,South Dakota,Oglala Lakota,8768,13829,Midwest,West North Central,5.87493073085203,9.078864009187797,9.534523115464658,-0.19083762620351685,0.02348139512938674
11878,US-SD-103,South Dakota,Pennington,27000,102752,Midwest,West North Central,9.382443228575806,10.203592144986466,11.54007359688924,-0.6634499182264559,-0.840805491248699
429,US-SD-105,South Dakota,Perkins,25751,2943,Midwest,West North Central,6.061456918928017,10.156228740289281,7.987184748233473,-0.16814392508966733,0.06498236454372416
219,US-SD-107,South Dakota,Potter,26180,2323,Midwest,West North Central,5.389071729816501,10.172751039463892,7.750614732770409,0.19206907694496075,0.7237197254126644
3329,US-SD-109,South Dakota,Roberts,22670,10210,Midwest,West North Central,8.110427237575024,10.028797743501574,9.231122911158712,-1.0421409361606775,-1.5333344125528239
137,US-SD-111,South Dakota,Sanborn,25823,2348,Midwest,West North Central,4.919980925828125,10.15902084665199,7.761319180947987,0.5068475287536011,1.299368925834644
